,id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
95688,13335903,1104705,2033,24.3,5.0,1.0,23.8,24.8,24.3,,2020.0
95689,13335895,1104705,1102,211.0,5.0,1.0,188.0,254.0,193.0,,2020.0
95690,13335883,1104705,1222,2.86,5.0,1.0,2.73,3.02,2.85,,2020.0
95691,13335876,1104705,1223,4.98,5.0,1.0,4.75,5.32,4.93,,2020.0
95692,13335865,1104705,1051,6.24,5.0,1.0,5.53,7.57,6.03,,2020.0
95693,13335864,1104705,1004,3.33,5.0,1.0,3.1,3.57,3.32,,2020.0
95694,13338582,1104705,2047,366.0,,1.0,,,,,
95695,13338477,1104705,2048,339.0,,49.0,,,,,
95924,13336153,1104766,1166,0.363,6.0,1.0,0.265,0.821,0.268,,2020.0
95925,13336139,1104766,1213,3.06,6.0,1.0,2.66,3.27,3.16,,2020.0
95926,13336152,1104766,1165,0.362,6.0,1.0,0.12,0.55,0.435,,2020.0
95927,13336158,1104766,1098,1.09,6.0,1.0,0.904,1.21,1.12,,2020.0
95928,13336162,1104766,1215,0.485,6.0,1.0,0.44,0.51,0.495,,2020.0
95929,13336143,1104766,1221,0.95,6.0,1.0,0.81,1.03,0.975,,2020.0
95930,13336169,1104766,1103,14.3,6.0,1.0,0.0,29.3,14.8,,2020.0
95931,13336164,1104766,1218,1.4,6.0,1.0,1.19,1.52,1.45,,2020.0
95932,13336172,1104766,1002,6.18,6.0,1.0,5.44,6.48,6.44,,2020.0
95933,13336171,1104766,1232,0.765,6.0,1.0,0.69,0.82,0.775,,2020.0
95934,13336145,1104766,1227,2.07,6.0,1.0,1.81,2.2,2.14,,2020.0
95935,13336156,1104766,1091,607.0,6.0,1.0,526.0,665.0,611.0,,2020.0
95936,13336138,1104766,1212,1.74,6.0,1.0,1.53,1.85,1.78,,2020.0
95937,13336170,1104766,1228,0.207,6.0,1.0,0.15,0.27,0.205,,2020.0
95938,13336160,1104766,1210,0.45,6.0,1.0,0.41,0.48,0.45,,2020.0
95939,13336141,1104766,1219,1.74,6.0,1.0,1.58,1.84,1.77,,2020.0
95940,13336167,1104766,1225,1.35,6.0,1.0,1.23,1.41,1.38,,2020.0
95941,13336135,1104766,1062,1890.0,,49.0,,,,,
95942,13336154,1104766,1089,9.51,6.0,1.0,4.82,12.7,9.94,,2020.0
95943,13336148,1104766,1087,258.0,6.0,1.0,128.0,336.0,282.0,,2020.0
95944,13336150,1104766,1095,3.75,6.0,1.0,3.49,3.95,3.77,,2020.0
95945,13336142,1104766,1220,2.94,6.0,1.0,2.31,3.18,3.09,,2020.0
95946,13336165,1104766,1222,2.14,6.0,1.0,1.96,2.26,2.18,,2020.0
95947,13336140,1104766,1214,2.14,6.0,1.0,1.68,2.41,2.2,,2020.0
95948,13336166,1104766,1224,6.8,6.0,1.0,5.53,7.25,7.08,,2020.0
95949,13336144,1104766,1223,3.76,6.0,1.0,3.18,4.0,3.91,,2020.0
95950,13336173,1104766,1102,314.0,6.0,1.0,58.2,1180.0,138.0,,2020.0
95951,13336137,1104766,1051,7.85,6.0,1.0,6.58,8.52,7.95,,2020.0
95952,13336147,1104766,1175,0.34,6.0,1.0,0.255,0.46,0.312,,2020.0
95953,13336132,1104766,1005,27.9,,49.0,,,,,
95954,13336159,1104766,1101,3.16,6.0,1.0,2.8,3.5,3.13,,2020.0
95955,13336163,1104766,1217,2.15,6.0,1.0,1.82,2.29,2.23,,2020.0
95956,13336136,1104766,1004,20.7,6.0,1.0,18.5,23.3,21.0,,2020.0
95957,13336157,1104766,1093,2.0,6.0,1.0,0.0,10.0,0.0,,2020.0
95958,13336155,1104766,1090,254.0,6.0,1.0,222.0,279.0,258.0,,2020.0
95959,13336168,1104766,1226,2.13,6.0,1.0,1.82,2.28,2.22,,2020.0
95960,13336149,1104766,1092,1860.0,6.0,1.0,1660.0,2030.0,1880.0,,2020.0
95961,13336161,1104766,1211,1.48,6.0,1.0,1.34,1.56,1.52,,2020.0
95962,13336133,1104766,1008,452.0,,49.0,,,,,
95963,13336134,1104766,1003,38.6,,49.0,34.0,40.5,40.2,,
95964,13336151,1104766,1007,4.92,6.0,1.0,4.72,5.31,4.92,,2020.0
95965,13336146,1104766,1167,2.74,6.0,1.0,2.04,4.43,2.56,,2020.0
95966,13338583,1104766,2047,452.0,,1.0,,,,,
95967,13338478,1104766,2048,421.0,,49.0,,,,,
96046,13336281,1104812,1005,75.5,,49.0,,,,,
96047,13336277,1104812,1007,1.4,4.0,1.0,1.23,1.49,1.45,,
96048,13336285,1104812,1092,265.0,4.0,1.0,253.0,286.0,261.0,,
96049,13336278,1104812,1165,0.322,4.0,1.0,0.3,0.34,0.325,,
96050,13336270,1104812,1089,1.5,4.0,1.0,1.1,2.25,1.33,,
96051,13336276,1104812,1003,7.19,,49.0,6.69,7.5,7.25,,
96052,13336286,1104812,1095,1.91,4.0,1.0,1.36,2.69,1.79,,
96053,13336279,1104812,1166,0.008,4.0,1.0,0.0,0.03,0.0,,
96054,13336288,1104812,1175,0.132,4.0,1.0,0.104,0.174,0.124,,
96055,13336284,1104812,1087,10.0,4.0,1.0,8.0,14.0,9.0,,
96056,13336275,1104812,1101,2.84,4.0,1.0,2.44,3.31,2.79,,
96057,13336282,1104812,1008,365.25,,49.0,,,,,
96058,13336290,1104812,1102,56.2,4.0,1.0,41.9,86.3,48.3,,
96059,13336287,1104812,1167,5.99,4.0,1.0,5.48,6.89,5.79,,
96060,13336283,1104812,1051,12.1,4.0,1.0,10.8,12.9,12.5,,
96061,13336280,1104812,1004,3.85,4.0,1.0,3.37,4.68,3.68,,
96062,13336289,1104812,1002,1.15,4.0,1.0,1.07,1.2,1.16,,
96063,13336271,1104812,1090,124.0,4.0,1.0,102.0,141.0,126.0,,
96064,13336269,1104812,1062,1582.206,,49.0,,,,,
96065,13336291,1104812,1103,9.68,4.0,1.0,3.71,19.1,7.96,,
96066,13336273,1104812,1093,1.0,4.0,1.0,0.0,3.0,1.0,,
96067,13336274,1104812,1098,0.286,4.0,1.0,0.253,0.336,0.277,,
96068,13336272,1104812,1091,319.0,4.0,1.0,273.0,343.0,330.0,,
96069,13338580,1104812,2047,365.0,,1.0,,,,,
96070,13338475,1104812,2048,368.0,,49.0,,,,,
96185,13336425,1104867,1003,6.69,,49.0,6.5,6.81,6.66,,
96186,13336423,1104867,1103,2.0,6.0,1.0,0.0,4.8,1.7,,2020.0
96187,13336413,1104867,1087,10.0,6.0,1.0,5.0,14.0,10.0,,2020.0
96188,13336417,1104867,1101,0.995,6.0,1.0,0.749,1.2,1.02,,2020.0
96189,13336406,1104867,1166,0.0,6.0,1.0,0.0,0.0,0.0,,2020.0
96190,13336407,1104867,1051,11.8,6.0,1.0,10.8,12.3,11.9,,2020.0
96191,13336415,1104867,1089,0.34,6.0,1.0,0.0,0.79,0.3,,2020.0
96192,13336420,1104867,1093,6.0,6.0,1.0,0.0,14.0,6.0,,2020.0
96193,13336409,1104867,1007,0.22,6.0,1.0,0.0,0.46,0.21,,2020.0
96194,13336412,1104867,1102,40.7,6.0,1.0,35.3,44.1,41.6,,2020.0
96195,13336416,1104867,1090,21.2,6.0,1.0,14.4,30.8,20.3,,2020.0
96196,13336424,1104867,1165,0.053,6.0,1.0,0.01,0.1,0.05,,2020.0
96197,13336410,1104867,1004,1.16,6.0,1.0,0.88,1.35,1.22,,2020.0
96198,13336419,1104867,1092,80.0,6.0,1.0,28.0,135.0,79.0,,2020.0
96199,13336428,1104867,1062,1500.0,,49.0,,,,,
96200,13336408,1104867,1002,1.07,6.0,1.0,1.04,1.09,1.06,,2020.0
96201,13336414,1104867,1098,0.17,6.0,1.0,0.133,0.196,0.174,,2020.0
96202,13336427,1104867,1008,358.0,,49.0,,,,,
96203,13336422,1104867,1167,1.12,6.0,1.0,0.37,2.02,1.0,,2020.0
96204,13336421,1104867,1095,1.34,6.0,1.0,1.15,1.63,1.32,,2020.0
96205,13336411,1104867,1175,0.044,6.0,1.0,0.012,0.086,0.039,,2020.0
96206,13336418,1104867,1091,63.0,6.0,1.0,46.0,87.0,61.0,,2020.0
96207,13336426,1104867,1005,80.1,,49.0,,,,,
96208,13338581,1104867,2047,358.0,,1.0,,,,,
96209,13338476,1104867,2048,368.0,,49.0,,,,,
96305,13336532,1104913,1098,0.159,5.0,1.0,0.132,0.176,0.16,,
96306,13336541,1104913,1103,5.0,5.0,1.0,3.2,7.0,4.6,,
96307,13336538,1104913,1093,1.0,5.0,1.0,0.0,3.0,0.0,,
96308,13336546,1104913,1062,1500.0,,49.0,,,,,
96309,13336526,1104913,1002,1.4,5.0,1.0,1.29,1.47,1.42,,
96310,13336545,1104913,1008,358.0,,49.0,,,,,
96311,13336542,1104913,1165,0.146,5.0,1.0,0.1,0.19,0.15,,
96312,13336528,1104913,1004,1.64,5.0,1.0,1.55,1.7,1.65,,
96313,13336536,1104913,1091,102.0,5.0,1.0,93.0,114.0,100.0,,
96314,13336535,1104913,1101,0.635,5.0,1.0,0.478,0.943,0.565,,
96315,13336534,1104913,1090,22.4,5.0,1.0,18.6,25.2,22.5,,
96316,13336543,1104913,1003,8.75,,49.0,8.06,9.19,8.88,,
96317,13336530,1104913,1102,59.1,5.0,1.0,27.5,104.0,43.9,,
96318,13336525,1104913,1051,11.9,5.0,1.0,10.9,13.1,11.9,,
96319,13336527,1104913,1007,0.53,5.0,1.0,0.5,0.57,0.52,,
96320,13336529,1104913,1175,0.065,5.0,1.0,0.043,0.084,0.068,,
96321,13336539,1104913,1095,0.74,5.0,1.0,0.64,0.89,0.69,,
96322,13336537,1104913,1092,142.0,5.0,1.0,130.0,157.0,140.0,,
96323,13336524,1104913,1166,0.0,5.0,1.0,0.0,0.0,0.0,,
96324,13336544,1104913,1005,77.2,,49.0,,,,,
96325,13336540,1104913,1167,0.988,5.0,1.0,0.72,1.25,1.0,,
96326,13336533,1104913,1089,0.87,5.0,1.0,0.7,1.07,0.91,,
96327,13336531,1104913,1087,17.0,5.0,1.0,16.0,17.0,17.0,,
96328,13338579,1104913,2047,359.0,,1.0,,,,,
96329,13338474,1104913,2048,367.0,,49.0,,,,,
96456,13336678,1104962,1014,0.0,6.0,1.0,0.0,0.0,0.0,,2020.0
96457,13336681,1104962,1004,0.13,6.0,1.0,0.0,0.25,0.12,,2020.0
96458,13336692,1104962,1095,0.12,6.0,1.0,0.1,0.17,0.12,,2020.0
96459,13336680,1104962,1002,0.14,6.0,1.0,0.09,0.19,0.14,,2020.0
96460,13336694,1104962,1063,5.76,,4.0,,,,,
96461,13336697,1104962,1008,35.0,,49.0,,,,,
96462,13336674,1104962,1012,2.52,6.0,1.0,2.11,2.86,2.58,,2020.0
96463,13336677,1104962,1013,0.0,6.0,1.0,0.0,0.0,0.0,,2020.0
96464,13336696,1104962,1005,7.68,,49.0,,,,,
96465,13336685,1104962,1098,0.047,6.0,1.0,0.035,0.063,0.044,,2020.0
96466,13336673,1104962,1010,0.59,6.0,1.0,0.26,0.88,0.6,,2020.0
96467,13336691,1104962,1093,2.0,6.0,1.0,0.0,5.0,2.0,,2020.0
96468,13336684,1104962,1087,21.0,6.0,1.0,18.0,24.0,20.0,,2020.0
96469,13336686,1104962,1089,0.15,6.0,1.0,0.14,0.17,0.15,,2020.0
96470,13336679,1104962,1079,1.2,6.0,1.0,1.0,1.3,1.2,,2020.0
96471,13336688,1104962,1101,0.099,6.0,1.0,0.075,0.141,0.099,,2020.0
96472,13336695,1104962,1003,0.89,,49.0,0.56,1.19,0.88,,
96473,13336675,1104962,1075,0.03,6.0,1.0,0.0,0.16,0.0,,2020.0
96474,13336689,1104962,1091,29.0,6.0,1.0,23.0,33.0,29.0,,2020.0
96475,13336676,1104962,1011,2.63,6.0,1.0,2.35,2.98,2.61,,2020.0
96476,13336693,1104962,1103,0.0,6.0,1.0,0.0,0.0,0.0,,2020.0
96477,13336687,1104962,1090,9.3,6.0,1.0,8.4,10.4,9.2,,2020.0
96478,13336683,1104962,1007,0.0,6.0,1.0,0.0,0.0,0.0,,2020.0
96479,13336682,1104962,1051,91.3,6.0,1.0,90.2,92.0,91.3,,2020.0
96480,13336690,1104962,1092,141.0,6.0,1.0,125.0,152.0,142.0,,2020.0
96481,13336698,1104962,1062,148.0,,49.0,,,,,
96482,13338584,1104962,2047,36.0,,1.0,,,,,
96483,13338479,1104962,2048,33.0,,49.0,,,,,
98465,21115676,1750339,1063,12.221,,4.0,,,,,
98466,21115675,1750339,1050,14.263,,4.0,,,,,
98467,21115519,1750339,2048,55.622745,,49.0,,,,,
98468,21115518,1750339,2047,61.7893,,49.0,,,,,
98469,21115517,1750339,1005,14.7817,,49.0,,,,,
98470,21115516,1750339,1003,0.1875,,49.0,0.125,0.25,0.1875,,
98471,21115272,1750339,1011,3.092,8.0,1.0,2.52,3.55,3.143,,2020.0
98472,21115270,1750339,1007,0.1483,8.0,1.0,0.0,0.3785,0.1405,,2020.0
98473,21115256,1750339,1092,95.31,8.0,1.0,75.1,114.0,96.5,,2020.0
98474,21115268,1750339,1002,0.03,8.0,1.0,0.02,0.04,0.03,,2020.0
98475,21115273,1750339,1012,7.81,8.0,1.0,6.32,9.13,7.825,,2020.0
98476,21115274,1750339,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98477,21115267,1750339,1051,84.67,8.0,1.0,82.93,86.9,84.52,,2020.0
98478,21115257,1750339,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98479,21115253,1750339,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98480,21115265,1750339,1175,0.02131,8.0,1.0,0.018,0.023,0.02175,,2020.0
98481,21115266,1750339,1177,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98482,21115271,1750339,1010,1.319,8.0,1.0,0.42,2.2,1.33,,2020.0
98483,21115262,1750339,1166,0.06625,8.0,1.0,0.05,0.08,0.07,,2020.0
98484,21115276,1750339,1079,2.043,8.0,1.0,1.43,2.29,2.123,,2020.0
98485,21115254,1750339,1090,4.695,8.0,1.0,4.31,5.03,4.665,,2020.0
98486,21115264,1750339,2000,12.22,8.0,1.0,9.26,14.33,12.4,,2020.0
98487,21115255,1750339,1091,9.183,8.0,1.0,6.23,12.2,8.945,,2020.0
98488,21115269,1750339,1004,0.2125,8.0,1.0,0.1,0.3,0.2,,2020.0
98489,21115263,1750339,1167,0.09,8.0,1.0,0.08,0.1,0.09,,2020.0
98490,21115277,1750339,1087,4.656,8.0,1.0,3.24,6.05,4.59,,2020.0
98491,21115261,1750339,1101,0.02948,8.0,1.0,0.0187,0.0394,0.031,,2020.0
98492,21115260,1750339,1165,0.00875,8.0,1.0,0.0,0.01,0.01,,2020.0
98493,21115258,1750339,1095,0.01964,8.0,1.0,0.0,0.0332,0.02325,,2020.0
98494,21115275,1750339,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98495,21115259,1750339,1098,0.02429,8.0,1.0,0.018,0.0326,0.0234,,2020.0
98496,21115679,1750340,1063,13.332,,4.0,,,,,
98497,21115678,1750340,1050,15.405,,4.0,,,,,
98498,21115523,1750340,2048,58.20306,,49.0,,,,,
98499,21115522,1750340,2047,64.6609,,49.0,,,,,
98500,21115521,1750340,1005,15.6511625,,49.0,,,,,
98501,21115520,1750340,1003,0.1484375,,49.0,0.0,0.25,0.125,,
98502,21115465,1750340,1101,0.03263,8.0,1.0,0.0208,0.0416,0.0333,,2020.0
98503,21115481,1750340,1079,2.075,8.0,1.0,1.89,2.32,2.06,,2020.0
98504,21115459,1750340,1090,4.67,8.0,1.0,3.89,5.58,4.485,,2020.0
98505,21115460,1750340,1091,9.78,8.0,1.0,6.38,13.0,9.78,,2020.0
98506,21115462,1750340,1093,1.013,8.0,1.0,0.0,8.1,0.0,,2020.0
98507,21115464,1750340,1098,0.03279,8.0,1.0,0.0216,0.0524,0.0304,,2020.0
98508,21115472,1750340,1051,83.61,8.0,1.0,82.04,84.67,83.75,,2020.0
98509,21115474,1750340,1004,0.1625,8.0,1.0,0.0,0.3,0.2,,2020.0
98510,21115482,1750340,1087,5.975,8.0,1.0,4.91,6.67,6.065,,2020.0
98511,21115476,1750340,1010,1.704,8.0,1.0,1.15,2.39,1.675,,2020.0
98512,21115461,1750340,1092,103.8,8.0,1.0,79.3,119.0,104.0,,2020.0
98513,21115479,1750340,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98514,21115473,1750340,1002,0.02375,8.0,1.0,0.0,0.04,0.02,,2020.0
98515,21115480,1750340,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98516,21115463,1750340,1095,0.01676,8.0,1.0,0.0,0.0336,0.0226,,2020.0
98517,21115468,1750340,1167,0.09063,8.0,1.0,0.075,0.12,0.085,,2020.0
98518,21115475,1750340,1007,0.4279,8.0,1.0,0.0,1.49,0.26,,2020.0
98519,21115466,1750340,1165,0.00625,8.0,1.0,0.0,0.01,0.01,,2020.0
98520,21115470,1750340,1175,0.03544,8.0,1.0,0.026,0.045,0.03475,,2020.0
98521,21115467,1750340,1166,0.0675,8.0,1.0,0.06,0.08,0.07,,2020.0
98522,21115478,1750340,1012,8.59,8.0,1.0,7.47,10.08,8.385,,2020.0
98523,21115458,1750340,1089,0.015,8.0,1.0,0.0,0.12,0.0,,2020.0
98524,21115469,1750340,2000,13.33,8.0,1.0,11.56,15.28,13.42,,2020.0
98525,21115477,1750340,1011,3.038,8.0,1.0,2.35,3.9,2.935,,2020.0
98526,21115471,1750340,1177,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98527,21115682,1750341,1063,11.835,,4.0,,,,,
98528,21115681,1750341,1050,13.939,,4.0,,,,,
98529,21115527,1750341,2048,54.866865,,49.0,,,,,
98530,21115526,1750341,2047,60.9536,,49.0,,,,,
98531,21115525,1750341,1005,14.7680875,,49.0,,,,,
98532,21115524,1750341,1003,0.1328125,,49.0,0.0,0.1875,0.1875,,
98533,21115484,1750341,1090,4.947,8.0,1.0,4.23,5.73,4.87,,2020.0
98534,21115491,1750341,1101,0.04004,8.0,1.0,0.0218,0.0582,0.0412,,2020.0
98535,21115499,1750341,1004,0.15,8.0,1.0,0.0,0.2,0.2,,2020.0
98536,21115503,1750341,1012,7.763,8.0,1.0,6.25,8.91,7.675,,2020.0
98537,21115502,1750341,1011,2.014,8.0,1.0,1.55,2.37,2.05,,2020.0
98538,21115504,1750341,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98539,21115507,1750341,1087,6.639,8.0,1.0,5.13,8.71,6.545,,2020.0
98540,21115488,1750341,1095,0.02349,8.0,1.0,0.0,0.0433,0.0269,,2020.0
98541,21115492,1750341,1166,0.06875,8.0,1.0,0.06,0.08,0.07,,2020.0
98542,21115486,1750341,1092,105.9,8.0,1.0,85.2,126.0,104.0,,2020.0
98543,21115494,1750341,2000,11.83,8.0,1.0,9.28,14.0,11.68,,2020.0
98544,21115505,1750341,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98545,21115483,1750341,1089,0.06013,8.0,1.0,0.0,0.154,0.0515,,2020.0
98546,21115506,1750341,1079,2.109,8.0,1.0,1.79,2.73,2.06,,2020.0
98547,21115487,1750341,1093,0.2788,8.0,1.0,0.0,2.23,0.0,,2020.0
98548,21115496,1750341,1177,0.8125,8.0,1.0,0.0,6.5,0.0,,2020.0
98549,21115501,1750341,1010,2.058,8.0,1.0,1.48,3.14,1.715,,2020.0
98550,21115498,1750341,1002,0.02125,8.0,1.0,0.0,0.03,0.03,,2020.0
98551,21115497,1750341,1051,84.65,8.0,1.0,83.89,85.63,84.62,,2020.0
98552,21115495,1750341,1175,0.03175,8.0,1.0,0.019,0.038,0.034,,2020.0
98553,21115489,1750341,1098,0.03394,8.0,1.0,0.0275,0.046,0.03135,,2020.0
98554,21115493,1750341,1167,0.08938,8.0,1.0,0.07,0.1,0.0925,,2020.0
98555,21115485,1750341,1091,8.435,8.0,1.0,7.09,10.7,7.77,,2020.0
98556,21115490,1750341,1165,0.01125,8.0,1.0,0.01,0.02,0.01,,2020.0
98557,21115500,1750341,1007,0.2991,8.0,1.0,0.0,1.26,0.1795,,2020.0
98558,21115685,1750342,1063,10.651,,4.0,,,,,
98559,21115684,1750342,1050,13.164,,4.0,,,,,
98560,21115531,1750342,2048,52.958085,,49.0,,,,,
98561,21115530,1750342,2047,58.8719,,49.0,,,,,
98562,21115529,1750342,1005,14.142975,,49.0,,,,,
98563,21115528,1750342,1003,0.265625,,49.0,0.1875,0.3125,0.28125,,
98564,21115427,1750342,1011,2.678,8.0,1.0,2.12,3.4,2.603,,2020.0
98565,21115421,1750342,1177,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98566,21115411,1750342,1092,115.9,8.0,1.0,85.4,146.0,112.5,,2020.0
98567,21115412,1750342,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98568,21115423,1750342,1002,0.0425,8.0,1.0,0.03,0.05,0.045,,2020.0
98569,21115432,1750342,1087,5.483,8.0,1.0,4.41,7.91,5.35,,2020.0
98570,21115425,1750342,1007,0.3139,8.0,1.0,0.0,0.948,0.2285,,2020.0
98571,21115419,1750342,2000,10.65,8.0,1.0,9.2,12.02,10.78,,2020.0
98572,21115418,1750342,1167,0.11,8.0,1.0,0.09,0.12,0.115,,2020.0
98573,21115416,1750342,1165,0.01688,8.0,1.0,0.01,0.02,0.02,,2020.0
98574,21115430,1750342,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98575,21115424,1750342,1004,0.1375,8.0,1.0,0.0,0.3,0.15,,2020.0
98576,21115414,1750342,1098,0.03544,8.0,1.0,0.0228,0.0453,0.03435,,2020.0
98577,21115422,1750342,1051,85.14,8.0,1.0,83.06,86.36,85.4,,2020.0
98578,21115413,1750342,1095,0.02276,8.0,1.0,0.0,0.0392,0.02765,,2020.0
98579,21115417,1750342,1166,0.075,8.0,1.0,0.07,0.08,0.075,,2020.0
98580,21115408,1750342,1089,0.06963,8.0,1.0,0.0,0.116,0.1065,,2020.0
98581,21115415,1750342,1101,0.03934,8.0,1.0,0.0336,0.0527,0.0369,,2020.0
98582,21115431,1750342,1079,2.514,8.0,1.0,2.15,3.07,2.44,,2020.0
98583,21115426,1750342,1010,1.611,8.0,1.0,1.225,2.38,1.555,,2020.0
98584,21115409,1750342,1090,5.055,8.0,1.0,4.47,5.82,4.99,,2020.0
98585,21115420,1750342,1175,0.02788,8.0,1.0,0.023,0.033,0.0285,,2020.0
98586,21115428,1750342,1012,6.362,8.0,1.0,5.595,7.91,6.145,,2020.0
98587,21115410,1750342,1091,9.859,8.0,1.0,7.09,13.8,9.643,,2020.0
98588,21115429,1750342,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98589,21115688,1750343,1063,12.368,,4.0,,,,,
98590,21115687,1750343,1050,14.091,,4.0,,,,,
98591,21115535,1750343,2048,54.033225,,49.0,,,,,
98592,21115534,1750343,2047,60.034,,49.0,,,,,
98593,21115533,1750343,1005,14.6819375,,49.0,,,,,
98594,21115532,1750343,1003,0.1015625,,49.0,0.0,0.1875,0.125,,
98595,21115452,1750343,1011,2.306,8.0,1.0,1.68,2.72,2.368,,2020.0
98596,21115453,1750343,1012,8.751,8.0,1.0,7.72,10.13,8.495,,2020.0
98597,21115441,1750343,1165,0.00875,8.0,1.0,0.0,0.01,0.01,,2020.0
98598,21115446,1750343,1177,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98599,21115444,1750343,2000,12.37,8.0,1.0,10.39,14.71,12.22,,2020.0
98600,21115437,1750343,1093,0.1375,8.0,1.0,0.0,1.1,0.0,,2020.0
98601,21115451,1750343,1010,1.311,8.0,1.0,0.74,2.19,1.058,,2020.0
98602,21115438,1750343,1095,0.01828,8.0,1.0,0.0,0.0325,0.02225,,2020.0
98603,21115443,1750343,1167,0.07375,8.0,1.0,0.06,0.09,0.07,,2020.0
98604,21115449,1750343,1004,0.1,8.0,1.0,0.0,0.2,0.1,,2020.0
98605,21115433,1750343,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98606,21115442,1750343,1166,0.07375,8.0,1.0,0.06,0.09,0.07,,2020.0
98607,21115439,1750343,1098,0.0234,8.0,1.0,0.0146,0.0314,0.0227,,2020.0
98608,21115454,1750343,1013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98609,21115450,1750343,1007,0.0865,8.0,1.0,0.0,0.286,0.0565,,2020.0
98610,21115447,1750343,1051,85.03,8.0,1.0,82.86,86.6,85.17,,2020.0
98611,21115435,1750343,1091,7.852,8.0,1.0,6.37,9.27,7.765,,2020.0
98612,21115448,1750343,1002,0.01625,8.0,1.0,0.0,0.03,0.02,,2020.0
98613,21115455,1750343,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98614,21115445,1750343,1175,0.03275,8.0,1.0,0.026,0.039,0.0325,,2020.0
98615,21115436,1750343,1092,98.04,8.0,1.0,76.7,126.0,95.3,,2020.0
98616,21115440,1750343,1101,0.0397,8.0,1.0,0.0318,0.0595,0.0354,,2020.0
98617,21115434,1750343,1090,4.151,8.0,1.0,3.49,4.81,4.13,,2020.0
98618,21115456,1750343,1079,1.721,8.0,1.0,1.49,1.95,1.73,,2020.0
98619,21115457,1750343,1087,3.874,8.0,1.0,3.07,5.8,3.618,,2020.0
98712,28913789,1750348,1185,4.263,8.0,1.0,0.7,11.2,2.7,,2020.0
98713,21115609,1750348,2026,0.01729,,4.0,,,,,
98714,21115608,1750348,2025,0.0,,4.0,,,,,
98715,21115607,1750348,2024,0.0,,4.0,,,,,
98716,21115606,1750348,2023,0.001125,,4.0,,,,,
98717,21115605,1750348,2022,0.002713,,4.0,,,,,
98718,21115604,1750348,2020,0.001338,,4.0,,,,,
98719,21115603,1750348,2018,0.3175,,4.0,,,,,
98720,21115602,1750348,2017,0.139,,4.0,,,,,
98721,21115601,1750348,2016,19.58129,,4.0,,,,,
98722,21115600,1750348,2010,0.05516,,4.0,,,,,
98723,21115599,1750348,1331,0.0,,4.0,,,,,
98724,21115598,1750348,1329,0.03371,,4.0,,,,,
98725,21115597,1750348,1317,0.136013,,4.0,,,,,
98726,21115596,1750348,1085,93.4325,,4.0,,,,,
98727,21115067,1750348,1265,8.26,8.0,1.0,6.851,9.255,8.624,,2020.0
98728,21115022,1750348,1305,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98729,21115047,1750348,2013,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98730,21115044,1750348,2008,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98731,21115049,1750348,2015,0.002913,8.0,1.0,0.0,0.005,0.00365,,2020.0
98732,21115032,1750348,1316,19.56,8.0,1.0,15.82,22.23,19.72,,2020.0
98733,21115050,1750348,2019,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98734,21115062,1750348,1260,3.75e-05,8.0,1.0,0.0,0.0003,0.0,,2020.0
98735,21115012,1750348,1289,0.14,8.0,1.0,0.0,1.12,0.0,,2020.0
98736,21115030,1750348,1314,0.07491,8.0,1.0,0.067,0.095,0.0685,,2020.0
98737,21115041,1750348,2005,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98738,21115068,1750348,1266,2.576,8.0,1.0,2.086,2.823,2.629,,2020.0
98739,21115054,1750348,1127,0.4863,8.0,1.0,0.0,1.48,0.0,,2020.0
98740,21115072,1750348,1273,2.576,8.0,1.0,1.604,3.064,2.834,,2020.0
98741,21115018,1750348,1300,0.07216,8.0,1.0,0.053,0.081,0.077,,2020.0
98742,21115060,1750348,1131,0.0,8.0,1.0,0.0,0.0,0.0,,2020.0
98743,21115016,1750348,1296,16.38,8.0,1.0,12.9,20.5,16.55,,2020.0
