,id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
73332,13338538,746783,2047,164.0,,1.0,,,,,
73333,13338440,746783,2048,169.0,,49.0,,,,,
80713,8523875,747429,1258,17.7,68.0,1.0,16.4,18.8,17.7,,2017.0
80714,8523871,747429,1093,1600.0,73.0,1.0,1240.0,1860.0,1610.0,,2017.0
80715,8523918,747429,1314,0.367,73.0,1.0,0.02,0.476,0.366,,2017.0
80716,8523891,747429,1272,0.001,73.0,1.0,0.0,0.008,0.001,,2017.0
80717,8523955,747429,1085,26.6,,4.0,,,,,
80718,8523902,747429,1273,0.016,73.0,1.0,0.012,0.02,0.016,,2017.0
80719,8523943,747429,1330,0.175,,4.0,,,,,
80720,8523911,747429,1311,0.123,73.0,1.0,0.092,0.168,0.122,,2017.0
80721,8523874,747429,1293,1.23,68.0,1.0,0.92,1.53,1.33,,2019.0
80722,8523905,747429,1267,0.041,73.0,1.0,0.035,0.05,0.041,,2017.0
80723,8523944,747429,1331,0.003,,4.0,,,,,
80724,8523894,747429,2006,0.004,73.0,1.0,0.0,0.008,0.003,,2017.0
80725,8523873,747429,1257,1.01,68.0,1.0,0.89,1.13,1.01,,2017.0
80726,8523924,747429,1316,0.936,73.0,1.0,0.688,1.21,0.966,,2017.0
80727,8523883,747429,1414,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80728,8523946,747429,2010,0.052,,4.0,,,,,
80729,8523950,747429,2022,0.042,,4.0,,,,,
80730,8523958,747429,1062,1570.0,,49.0,,,,,
80731,8523900,747429,1278,0.009,73.0,1.0,0.006,0.012,0.009,,2017.0
80732,8523909,747429,1281,0.047,73.0,1.0,0.042,0.059,0.047,,2017.0
80733,8523945,747429,1317,0.002,,4.0,,,,,
80734,8523908,747429,2012,0.049,73.0,1.0,0.042,0.056,0.049,,2017.0
80735,8523925,747429,1264,2.75,73.0,1.0,2.46,3.05,2.74,,2017.0
80736,8523912,747429,1306,0.175,73.0,1.0,0.155,0.191,0.176,,2017.0
80737,8523866,747429,1089,0.24,73.0,1.0,0.0,3.54,0.19,,2017.0
80738,8523901,747429,1280,0.017,73.0,1.0,0.0,0.022,0.017,,2017.0
80739,8523878,747429,2004,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80740,8523888,747429,2014,0.002,73.0,1.0,0.0,0.004,0.002,,2017.0
80741,8523926,747429,1266,3.02,73.0,1.0,2.64,3.34,3.01,,2017.0
80742,8523868,747429,1101,0.018,73.0,1.0,0.0,0.07,0.02,,2017.0
80743,8523864,747429,1087,508.0,73.0,1.0,430.0,611.0,504.0,,2017.0
80744,8523895,747429,1313,0.006,73.0,1.0,0.004,0.008,0.006,,2017.0
80745,8523876,747429,1292,6.62,68.0,1.0,6.08,7.19,6.6,,2017.0
80746,8523898,747429,1321,0.01,73.0,1.0,0.006,0.016,0.01,,2017.0
80747,8523889,747429,1405,0.001,73.0,1.0,0.0,0.002,0.001,,2017.0
80748,8523948,747429,2018,0.153,,4.0,,,,,
80749,8523936,747429,1012,0.0,70.0,1.0,0.0,0.0,0.0,,2017.0
80750,8523928,747429,1265,8.3,73.0,1.0,7.65,8.98,8.25,,2017.0
80751,8523940,747429,1063,3.76,,4.0,,,,,
80752,8523932,747429,1002,2.74,73.0,1.0,2.31,3.3,2.73,,2017.0
80753,8523885,747429,2007,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80754,8523934,747429,1013,3.62,70.0,1.0,0.72,6.34,3.68,,2017.0
80755,8523920,747429,1259,0.656,73.0,1.0,0.567,0.7,0.656,,2017.0
80756,8523904,747429,1406,0.034,73.0,1.0,0.026,0.039,0.034,,2017.0
80757,8523937,747429,1075,0.12,65.0,1.0,0.0,0.32,0.16,,2017.0
80758,8523954,747429,2026,0.006,,4.0,,,,,
80759,8523942,747429,1329,0.832,,4.0,,,,,
80760,8523896,747429,1276,0.005,73.0,1.0,0.0,0.008,0.005,,2017.0
80761,8523872,747429,1095,2.45,73.0,1.0,1.82,3.26,2.36,,2017.0
80762,8523957,747429,1008,375.0,,49.0,,,,,
80763,8523931,747429,1051,39.5,73.0,1.0,37.1,40.6,39.6,,2017.0
80764,8523907,747429,1323,0.052,73.0,1.0,0.044,0.063,0.052,,2017.0
80765,8523884,747429,1305,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80766,8523949,747429,2020,0.035,,4.0,,,,,
80767,8523919,747429,1260,0.526,73.0,1.0,0.487,0.556,0.525,,2017.0
80768,8523947,747429,2016,1.06,,4.0,,,,,
80769,8523881,747429,1333,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80770,8523880,747429,1335,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80771,8523933,747429,1004,31.1,73.0,1.0,29.1,33.8,31.1,,2017.0
80772,8523923,747429,1263,0.856,73.0,1.0,0.0,0.97,0.871,,2017.0
80773,8523953,747429,2025,0.001,,4.0,,,,,
80774,8523938,747429,1014,0.0,70.0,1.0,0.0,0.0,0.0,,2017.0
80775,8523913,747429,1300,0.172,73.0,1.0,0.149,0.192,0.172,,2017.0
80776,8523887,747429,2015,0.0,73.0,1.0,0.0,0.002,0.0,,2017.0
80777,8523869,747429,1091,380.0,73.0,1.0,323.0,482.0,364.0,,2017.0
80778,8523906,747429,1271,0.042,73.0,1.0,0.036,0.048,0.042,,2017.0
80779,8523915,747429,2009,0.215,73.0,1.0,0.0,0.272,0.212,,2017.0
80780,8523921,747429,1304,0.698,73.0,1.0,0.6,0.819,0.7,,2017.0
80781,8523910,747429,1303,0.087,73.0,1.0,0.073,0.104,0.087,,2017.0
80782,8523899,747429,1301,0.008,73.0,1.0,0.006,0.009,0.007,,2017.0
80783,8523882,747429,2013,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80784,8523865,747429,1098,0.042,73.0,1.0,0.0,1.5,0.023,,2017.0
80785,8523916,747429,1299,0.295,73.0,1.0,0.256,0.34,0.292,,2017.0
80786,8523879,747429,2005,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80787,8523893,747429,1334,0.002,73.0,1.0,0.0,0.006,0.002,,2017.0
80788,8523877,747429,2003,0.0,73.0,1.0,0.0,0.0,0.0,,2017.0
80789,8523941,747429,1003,17.5,,49.0,14.7,21.0,17.4,,
80790,8523956,747429,1005,6.35,,49.0,,,,,
80791,8523903,747429,2008,0.016,73.0,1.0,0.0,0.024,0.017,,2017.0
80792,8523935,747429,1010,0.0,70.0,1.0,0.0,0.0,0.0,,2017.0
80793,8523886,747429,2021,0.0,73.0,1.0,0.0,0.001,0.0,,2017.0
80794,8523951,747429,2023,0.009,,4.0,,,,,
80795,8523890,747429,1312,0.001,73.0,1.0,0.0,0.002,0.001,,2017.0
80796,8523929,747429,1100,54.1,13.0,1.0,39.5,97.8,45.5,,2017.0
80797,8523930,747429,1007,5.57,73.0,1.0,4.8,6.38,5.61,,2017.0
80798,8523952,747429,2024,0.017,,4.0,,,,,
80799,8523914,747429,1404,0.143,73.0,1.0,0.103,0.183,0.153,,2017.0
80800,8523867,747429,1090,25.0,73.0,1.0,19.8,29.3,25.5,,2017.0
80801,8523892,747429,2019,0.003,73.0,1.0,0.0,0.005,0.003,,2017.0
80802,8523897,747429,1411,0.007,73.0,1.0,0.005,0.009,0.007,,2017.0
80803,8523939,747429,1011,0.01,70.0,1.0,0.0,0.22,0.0,,2017.0
80804,8523927,747429,1315,5.9,73.0,1.0,5.42,6.39,5.89,,2017.0
80805,8523870,747429,1092,173.0,73.0,1.0,87.0,248.0,184.0,,2017.0
80806,8523922,747429,1262,0.759,73.0,1.0,0.667,0.825,0.759,,2017.0
80807,8523917,747429,1261,0.327,73.0,1.0,0.293,0.371,0.327,,2017.0
80808,13338565,747429,2047,375.0,,1.0,,,,,
80809,13338460,747429,2048,373.0,,49.0,,,,,
80810,8523969,747430,1092,1490.0,2.0,1.0,1470.0,1500.0,1490.0,,2016.0
80811,8523966,747430,1097,52.5,2.0,1.0,50.0,55.0,52.5,,2016.0
80812,8523962,747430,1079,4.3,2.0,1.0,4.3,4.3,4.3,,2016.0
80813,8523963,747430,1009,35.4,2.0,1.0,34.8,36.0,35.4,,2016.0
80814,8523974,747430,1091,548.0,2.0,1.0,527.0,570.0,548.0,,2016.0
80815,8523972,747430,1102,468.0,2.0,1.0,397.0,540.0,468.0,,2016.0
80816,8523975,747430,1094,232.0,2.0,1.0,225.0,239.0,232.0,,2016.0
80817,8523970,747430,1090,178.0,2.0,1.0,163.0,192.0,178.0,,2016.0
80818,8523976,747430,1095,3.82,2.0,1.0,3.66,3.98,3.82,,2016.0
80819,8523964,747430,1137,1210.0,2.0,1.0,1110.0,1320.0,1210.0,,2016.0
80820,8523973,747430,1146,242.0,2.0,1.0,218.0,265.0,242.0,,2016.0
80821,8523961,747430,1004,1.04,2.0,1.0,1.01,1.07,1.04,,2016.0
80822,8523959,747430,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80823,8523967,747430,1098,1.04,2.0,1.0,0.985,1.09,1.04,,2016.0
80824,8523960,747430,1003,25.5,2.0,1.0,24.9,26.0,25.5,,2016.0
80825,8523968,747430,1089,6.27,2.0,1.0,6.1,6.45,6.27,,2016.0
80826,8523971,747430,1101,2.05,2.0,1.0,1.94,2.16,2.05,,2016.0
80827,8523965,747430,1087,193.0,2.0,1.0,186.0,200.0,193.0,,2016.0
80828,8523980,747431,1079,4.0,2.0,1.0,4.0,4.1,4.0,,2016.0
80829,8523979,747431,1004,1.16,2.0,1.0,1.13,1.19,1.16,,2016.0
80830,8523977,747431,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80831,8523983,747431,1087,148.0,2.0,1.0,144.0,151.0,148.0,,2016.0
80832,8523984,747431,1097,56.5,2.0,1.0,56.0,57.0,56.5,,2016.0
80833,8523985,747431,1098,0.959,2.0,1.0,0.944,0.974,0.959,,2016.0
80834,8523978,747431,1003,21.3,2.0,1.0,21.2,21.3,21.3,,2016.0
80835,8523986,747431,1089,5.05,2.0,1.0,4.64,5.46,5.05,,2016.0
80836,8523987,747431,1092,1540.0,2.0,1.0,1540.0,1550.0,1540.0,,2016.0
80837,8523981,747431,1009,39.7,2.0,1.0,39.6,39.7,39.7,,2016.0
80838,8523982,747431,1137,1320.0,2.0,1.0,1250.0,1390.0,1320.0,,2016.0
80839,8523993,747431,1094,204.0,2.0,1.0,197.0,210.0,204.0,,2016.0
80840,8523994,747431,1095,2.84,2.0,1.0,2.76,2.92,2.84,,2016.0
80841,8523988,747431,1090,152.0,2.0,1.0,148.0,156.0,152.0,,2016.0
80842,8523991,747431,1146,278.0,2.0,1.0,269.0,288.0,278.0,,2016.0
80843,8523990,747431,1102,488.0,2.0,1.0,428.0,547.0,488.0,,2016.0
80844,8523992,747431,1091,380.0,2.0,1.0,356.0,404.0,380.0,,2016.0
80845,8523989,747431,1101,1.93,2.0,1.0,1.91,1.94,1.93,,2016.0
80846,8524008,747432,1102,340.0,2.0,1.0,339.0,340.0,340.0,,2016.0
80847,8523997,747432,1004,0.86,2.0,1.0,0.85,0.87,0.86,,2016.0
80848,8524011,747432,1094,212.0,2.0,1.0,200.0,225.0,212.0,,2016.0
80849,8524009,747432,1146,172.0,2.0,1.0,151.0,192.0,172.0,,2016.0
80850,8523998,747432,1079,4.0,2.0,1.0,3.9,4.1,4.0,,2016.0
80851,8524006,747432,1090,182.0,2.0,1.0,174.0,189.0,182.0,,2016.0
80852,8524001,747432,1087,180.0,2.0,1.0,179.0,182.0,180.0,,2016.0
80853,8524007,747432,1101,1.7,2.0,1.0,1.63,1.76,1.7,,2016.0
80854,8524000,747432,1137,1150.0,2.0,1.0,1110.0,1180.0,1150.0,,2016.0
80855,8524010,747432,1091,439.0,2.0,1.0,427.0,451.0,439.0,,2016.0
80856,8524004,747432,1089,4.47,2.0,1.0,4.29,4.65,4.47,,2016.0
80857,8524002,747432,1097,39.5,2.0,1.0,36.0,43.0,39.5,,2016.0
80858,8523996,747432,1003,23.3,2.0,1.0,23.3,23.4,23.3,,2016.0
80859,8524005,747432,1092,1490.0,2.0,1.0,1460.0,1520.0,1490.0,,2016.0
80860,8523995,747432,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80861,8524003,747432,1098,0.864,2.0,1.0,0.809,0.92,0.864,,2016.0
80862,8524012,747432,1095,3.42,2.0,1.0,3.35,3.49,3.42,,2016.0
80863,8523999,747432,1009,40.0,2.0,1.0,39.3,40.6,40.0,,2016.0
80864,8524013,747433,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80865,8524016,747433,1079,4.1,2.0,1.0,4.1,4.1,4.1,,2016.0
80866,8524025,747433,1101,1.87,2.0,1.0,1.85,1.89,1.87,,2016.0
80867,8524019,747433,1087,158.0,2.0,1.0,157.0,160.0,158.0,,2016.0
80868,8524014,747433,1003,25.6,2.0,1.0,25.0,26.1,25.6,,2016.0
80869,8524030,747433,1095,3.71,2.0,1.0,3.63,3.8,3.71,,2016.0
80870,8524026,747433,1102,1150.0,2.0,1.0,1040.0,1250.0,1150.0,,2016.0
80871,8524017,747433,1009,37.2,2.0,1.0,36.4,37.9,37.2,,2016.0
80872,8524027,747433,1146,256.0,2.0,1.0,239.0,274.0,256.0,,2016.0
80873,8524028,747433,1091,543.0,2.0,1.0,539.0,547.0,543.0,,2016.0
80874,8524029,747433,1094,254.0,2.0,1.0,253.0,255.0,254.0,,2016.0
80875,8524015,747433,1004,1.12,2.0,1.0,1.11,1.12,1.12,,2016.0
80876,8524023,747433,1092,1580.0,2.0,1.0,1560.0,1600.0,1580.0,,2016.0
80877,8524024,747433,1090,158.0,2.0,1.0,157.0,158.0,158.0,,2016.0
80878,8524022,747433,1089,4.7,2.0,1.0,4.63,4.77,4.7,,2016.0
80879,8524020,747433,1097,55.0,2.0,1.0,54.0,56.0,55.0,,2016.0
80880,8524021,747433,1098,1.03,2.0,1.0,1.03,1.04,1.03,,2016.0
80881,8524018,747433,1137,1040.0,2.0,1.0,1030.0,1050.0,1040.0,,2016.0
80882,8524031,747434,1051,0.0,8.0,1.0,0.0,0.0,0.0,,2016.0
80883,8524036,747434,1137,1240.0,8.0,1.0,918.0,1480.0,1280.0,,2016.0
80884,8524032,747434,1003,26.8,8.0,1.0,25.4,28.1,26.5,,2016.0
80885,8524042,747434,1090,198.0,8.0,1.0,177.0,222.0,197.0,,2016.0
80886,8524043,747434,1101,2.16,8.0,1.0,2.03,2.28,2.14,,2016.0
80887,8524046,747434,1091,555.0,8.0,1.0,475.0,632.0,560.0,,2016.0
80888,8524039,747434,1098,1.1,8.0,1.0,0.878,1.34,1.15,,2016.0
80889,8524045,747434,1146,166.0,8.0,1.0,107.0,262.0,154.0,,2016.0
80890,8524048,747434,1095,3.5,8.0,1.0,2.74,3.97,3.53,,2016.0
80891,8524034,747434,1079,4.4,8.0,1.0,4.1,4.7,4.4,,2016.0
80892,8524035,747434,1009,36.0,8.0,1.0,33.7,38.5,35.9,,2016.0
80893,8524041,747434,1092,1620.0,8.0,1.0,1520.0,1760.0,1620.0,,2016.0
80894,8524040,747434,1089,5.85,8.0,1.0,3.95,8.79,5.48,,2016.0
80895,8524033,747434,1004,1.14,8.0,1.0,0.98,1.34,1.12,,2016.0
80896,8524038,747434,1097,43.5,8.0,1.0,24.0,59.0,42.0,,2016.0
80897,8524037,747434,1087,178.0,8.0,1.0,155.0,197.0,180.0,,2016.0
80898,8524044,747434,1102,804.0,8.0,1.0,438.0,1300.0,765.0,,2016.0
80899,8524047,747434,1094,262.0,8.0,1.0,240.0,281.0,264.0,,2016.0
80900,8524049,747435,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80901,8524064,747435,1091,571.0,2.0,1.0,558.0,584.0,571.0,,2016.0
80902,8524056,747435,1097,58.5,2.0,1.0,46.0,71.0,58.5,,2016.0
80903,8524060,747435,1090,178.0,2.0,1.0,177.0,180.0,178.0,,2016.0
80904,8524055,747435,1087,98.0,2.0,1.0,97.0,98.0,98.0,,2016.0
80905,8524061,747435,1101,1.69,2.0,1.0,1.62,1.75,1.69,,2016.0
80906,8524051,747435,1004,1.28,2.0,1.0,1.22,1.33,1.28,,2016.0
80907,8524057,747435,1098,0.932,2.0,1.0,0.889,0.974,0.932,,2016.0
80908,8524052,747435,1079,4.3,2.0,1.0,4.3,4.4,4.3,,2016.0
80909,8524058,747435,1089,7.29,2.0,1.0,7.23,7.35,7.29,,2016.0
80910,8524054,747435,1137,931.0,2.0,1.0,926.0,936.0,931.0,,2016.0
80911,8524065,747435,1094,228.0,2.0,1.0,226.0,229.0,228.0,,2016.0
80912,8524053,747435,1009,37.6,2.0,1.0,36.7,38.5,37.6,,2016.0
80913,8524062,747435,1102,534.0,2.0,1.0,483.0,585.0,534.0,,2016.0
80914,8524066,747435,1095,3.23,2.0,1.0,2.92,3.54,3.23,,2016.0
80915,8524059,747435,1092,1230.0,2.0,1.0,1030.0,1420.0,1230.0,,2016.0
80916,8524063,747435,1146,120.0,2.0,1.0,106.0,135.0,120.0,,2016.0
80917,8524050,747435,1003,24.6,2.0,1.0,24.4,24.7,24.6,,2016.0
80918,8524082,747436,1094,257.0,4.0,1.0,248.0,264.0,258.0,,2016.0
80919,8524084,747436,1089,5.87,3.0,1.0,4.75,7.74,5.1,,2016.0
80920,8524070,747436,1079,4.5,4.0,1.0,4.3,4.7,4.4,,2016.0
80921,8524083,747436,1095,3.36,4.0,1.0,2.94,3.56,3.47,,2016.0
80922,8524079,747436,1102,962.0,4.0,1.0,467.0,1430.0,974.0,,2016.0
80923,8524080,747436,1146,177.0,4.0,1.0,101.0,276.0,165.0,,2016.0
80924,8524075,747436,1098,1.04,4.0,1.0,0.925,1.14,1.04,,2016.0
80925,8524078,747436,1101,1.93,4.0,1.0,1.77,2.08,1.94,,2016.0
80926,8524071,747436,1009,36.0,4.0,1.0,34.4,38.4,35.5,,2016.0
80927,8524069,747436,1004,1.44,4.0,1.0,1.33,1.52,1.46,,2016.0
80928,8524077,747436,1090,179.0,4.0,1.0,165.0,200.0,176.0,,2016.0
80929,8524072,747436,1137,1160.0,4.0,1.0,1030.0,1270.0,1170.0,,2016.0
80930,8524068,747436,1003,25.2,4.0,1.0,24.7,25.8,25.0,,2016.0
80931,8524081,747436,1091,535.0,4.0,1.0,457.0,614.0,534.0,,2016.0
80932,8524076,747436,1092,1390.0,4.0,1.0,1060.0,1620.0,1430.0,,2016.0
80933,8524073,747436,1087,194.0,4.0,1.0,177.0,204.0,196.0,,2016.0
80934,8524074,747436,1097,39.0,4.0,1.0,35.0,45.0,38.0,,2016.0
80935,8524067,747436,1051,0.0,4.0,1.0,0.0,0.0,0.0,,2016.0
80936,8524100,747437,1091,487.0,4.0,1.0,437.0,533.0,490.0,,2016.0
80937,8524085,747437,1051,0.0,4.0,1.0,0.0,0.0,0.0,,2016.0
80938,8524092,747437,1097,30.2,4.0,1.0,17.0,42.0,31.0,,2016.0
80939,8524087,747437,1004,1.23,4.0,1.0,1.03,1.33,1.28,,2016.0
80940,8524101,747437,1094,198.0,4.0,1.0,193.0,207.0,196.0,,2016.0
80941,8524097,747437,1101,1.78,4.0,1.0,1.53,2.05,1.78,,2016.0
80942,8524094,747437,1089,5.26,4.0,1.0,3.85,6.73,5.23,,2016.0
80943,8524086,747437,1003,24.4,4.0,1.0,22.7,25.5,24.6,,2016.0
80944,8524102,747437,1095,3.03,4.0,1.0,2.91,3.26,2.97,,2016.0
80945,8524089,747437,1009,36.3,4.0,1.0,34.9,37.2,36.4,,2016.0
80946,8524093,747437,1098,0.757,4.0,1.0,0.676,0.851,0.75,,2016.0
80947,8524088,747437,1079,4.3,4.0,1.0,4.2,4.6,4.3,,2016.0
80948,8524091,747437,1087,152.0,4.0,1.0,140.0,161.0,154.0,,2016.0
80949,8524099,747437,1146,77.5,4.0,1.0,25.0,111.0,87.0,,2016.0
80950,8524098,747437,1102,672.0,4.0,1.0,491.0,809.0,694.0,,2016.0
80951,8524090,747437,1137,1130.0,4.0,1.0,1050.0,1210.0,1130.0,,2016.0
80952,8524096,747437,1090,166.0,4.0,1.0,164.0,170.0,164.0,,2016.0
80953,8524095,747437,1092,1340.0,4.0,1.0,1150.0,1440.0,1380.0,,2016.0
80954,8524113,747438,1092,1540.0,2.0,1.0,1540.0,1540.0,1540.0,,2016.0
80955,8524117,747438,1146,76.0,2.0,1.0,76.0,76.0,76.0,,2016.0
80956,8524116,747438,1102,384.0,2.0,1.0,384.0,384.0,384.0,,2016.0
80957,8524114,747438,1090,158.0,2.0,1.0,158.0,158.0,158.0,,2016.0
80958,8524110,747438,1097,26.0,2.0,1.0,26.0,26.0,26.0,,2016.0
80959,8524120,747438,1095,3.5,2.0,1.0,3.5,3.5,3.5,,2016.0
80960,8524108,747438,1137,1160.0,2.0,1.0,1160.0,1160.0,1160.0,,2016.0
80961,8524109,747438,1087,103.0,2.0,1.0,103.0,103.0,103.0,,2016.0
80962,8524107,747438,1009,36.6,2.0,1.0,36.6,36.6,36.6,,2016.0
80963,8524115,747438,1101,1.52,2.0,1.0,1.52,1.52,1.52,,2016.0
80964,8524112,747438,1089,6.95,2.0,1.0,6.95,6.95,6.95,,2016.0
80965,8524118,747438,1091,549.0,2.0,1.0,549.0,549.0,549.0,,2016.0
80966,8524103,747438,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
80967,8524106,747438,1079,4.5,2.0,1.0,4.5,4.5,4.5,,2016.0
80968,8524104,747438,1003,25.0,2.0,1.0,25.0,25.0,25.0,,2016.0
80969,8524105,747438,1004,1.03,2.0,1.0,1.03,1.03,1.03,,2016.0
80970,8524119,747438,1094,211.0,2.0,1.0,211.0,211.0,211.0,,2016.0
80971,8524111,747438,1098,0.786,2.0,1.0,0.786,0.786,0.786,,2016.0
80972,8524121,747439,1051,0.0,60.0,1.0,0.0,0.0,0.0,,2016.0
80973,8524125,747439,1009,38.1,60.0,1.0,33.0,41.2,38.2,,2016.0
80974,8524127,747439,1087,137.0,60.0,1.0,90.0,246.0,130.0,,2016.0
80975,8524131,747439,1092,1490.0,60.0,1.0,1060.0,1810.0,1480.0,,2016.0
80976,8524129,747439,1098,0.947,60.0,1.0,0.755,1.23,0.946,,2016.0
80977,8524124,747439,1079,4.1,60.0,1.0,3.7,4.6,4.1,,2016.0
80978,8524134,747439,1102,607.0,60.0,1.0,204.0,1640.0,446.0,,2016.0
80979,8524126,747439,1137,1170.0,60.0,1.0,890.0,1480.0,1170.0,,2016.0
80980,8524132,747439,1090,164.0,60.0,1.0,140.0,209.0,162.0,,2016.0
80981,8524130,747439,1089,5.46,60.0,1.0,4.2,7.39,5.31,,2016.0
80982,8524138,747439,1095,3.26,60.0,1.0,2.57,4.22,3.22,,2016.0
80983,8524137,747439,1094,219.0,60.0,1.0,186.0,277.0,216.0,,2016.0
80984,8524135,747439,1146,191.0,60.0,1.0,56.0,313.0,202.0,,2016.0
80985,8524133,747439,1101,1.7,60.0,1.0,1.23,3.95,1.6,,2016.0
80986,8524122,747439,1003,23.4,60.0,1.0,20.6,26.5,23.7,,2016.0
80987,8524123,747439,1004,1.2,60.0,1.0,0.83,1.7,1.17,,2016.0
80988,8524136,747439,1091,491.0,60.0,1.0,376.0,606.0,492.0,,2016.0
80989,8524128,747439,1097,44.0,60.0,1.0,16.0,81.0,45.0,,2016.0
80990,8524153,747440,1146,79.0,4.0,1.0,78.0,80.0,79.0,,2016.0
80991,8524142,747440,1079,4.3,4.0,1.0,4.2,4.5,4.2,,2016.0
80992,8524144,747440,1137,1100.0,4.0,1.0,1030.0,1130.0,1120.0,,2016.0
80993,8524143,747440,1009,36.7,4.0,1.0,35.2,37.9,36.7,,2016.0
80994,8524141,747440,1004,1.31,4.0,1.0,1.12,1.45,1.34,,2016.0
80995,8524146,747440,1097,30.0,4.0,1.0,27.0,32.0,30.5,,2016.0
80996,8524147,747440,1098,0.865,4.0,1.0,0.802,0.897,0.88,,2016.0
80997,8524152,747440,1102,572.0,4.0,1.0,522.0,662.0,552.0,,2016.0
80998,8524140,747440,1003,25.9,4.0,1.0,25.4,27.0,25.6,,2016.0
80999,8524149,747440,1092,1490.0,4.0,1.0,1400.0,1580.0,1490.0,,2016.0
81000,8524145,747440,1087,98.0,4.0,1.0,94.0,103.0,98.0,,2016.0
81001,8524154,747440,1091,612.0,4.0,1.0,581.0,667.0,600.0,,2016.0
81002,8524139,747440,1051,0.0,4.0,1.0,0.0,0.0,0.0,,2016.0
81003,8524150,747440,1090,164.0,4.0,1.0,154.0,171.0,166.0,,2016.0
81004,8524148,747440,1089,6.58,4.0,1.0,6.07,6.93,6.66,,2016.0
81005,8524155,747440,1094,241.0,4.0,1.0,222.0,268.0,238.0,,2016.0
81006,8524156,747440,1095,3.29,4.0,1.0,3.02,3.65,3.24,,2016.0
81007,8524151,747440,1101,1.67,4.0,1.0,1.6,1.76,1.66,,2016.0
81008,8524172,747441,1091,523.0,112.0,1.0,434.0,639.0,525.0,,2016.0
81009,8524157,747441,1051,0.0,112.0,1.0,0.0,0.0,0.0,,2016.0
81010,8524173,747441,1094,244.0,112.0,1.0,202.0,286.0,244.0,,2016.0
81011,8524158,747441,1003,24.1,112.0,1.0,20.2,28.9,24.3,,2016.0
81012,8524160,747441,1079,4.3,112.0,1.0,3.9,4.7,4.3,,2016.0
81013,8524170,747441,1102,840.0,112.0,1.0,296.0,1730.0,856.0,,2016.0
81014,8524164,747441,1097,38.9,112.0,1.0,16.0,93.0,36.5,,2016.0
81015,8524162,747441,1137,1220.0,112.0,1.0,911.0,1710.0,1200.0,,2016.0
81016,8524166,747441,1089,5.29,112.0,1.0,3.49,8.18,5.03,,2016.0
81017,8524167,747441,1092,1470.0,112.0,1.0,1000.0,1700.0,1490.0,,2016.0
81018,8524169,747441,1101,2.22,112.0,1.0,1.57,2.77,2.22,,2016.0
81019,8524171,747441,1146,220.0,112.0,1.0,80.0,449.0,224.0,,2016.0
81020,8524174,747441,1095,3.31,112.0,1.0,2.32,4.35,3.42,,2016.0
81021,8524159,747441,1004,1.51,112.0,1.0,0.94,1.98,1.51,,2016.0
81022,8524165,747441,1098,1.14,112.0,1.0,0.798,1.44,1.17,,2016.0
81023,8524168,747441,1090,180.0,112.0,1.0,157.0,211.0,180.0,,2016.0
81024,8524161,747441,1009,38.1,112.0,1.0,33.8,42.5,38.0,,2016.0
81025,8524163,747441,1087,229.0,112.0,1.0,138.0,326.0,230.0,,2016.0
81026,8524190,747442,1091,533.0,14.0,1.0,451.0,644.0,528.0,,2016.0
81027,8524183,747442,1098,1.05,14.0,1.0,0.846,1.24,1.04,,2016.0
81028,8524189,747442,1146,180.0,14.0,1.0,131.0,220.0,180.0,,2016.0
81029,8524177,747442,1004,1.32,14.0,1.0,1.02,1.72,1.3,,2016.0
81030,8524179,747442,1009,37.5,14.0,1.0,36.2,40.2,37.1,,2016.0
81031,8524181,747442,1087,236.0,14.0,1.0,186.0,301.0,223.0,,2016.0
81032,8524187,747442,1101,2.07,14.0,1.0,1.81,2.41,2.09,,2016.0
81033,8524184,747442,1089,4.93,14.0,1.0,3.48,7.91,4.59,,2016.0
81034,8524186,747442,1090,182.0,14.0,1.0,161.0,207.0,179.0,,2016.0
81035,8524182,747442,1097,38.9,14.0,1.0,25.0,63.0,38.5,,2016.0
81036,8524176,747442,1003,24.5,14.0,1.0,21.7,26.3,24.4,,2016.0
81037,8524175,747442,1051,0.0,14.0,1.0,0.0,0.0,0.0,,2016.0
81038,8524191,747442,1094,241.0,14.0,1.0,214.0,254.0,241.0,,2016.0
81039,8524188,747442,1102,871.0,14.0,1.0,356.0,1330.0,942.0,,2016.0
81040,8524178,747442,1079,4.3,14.0,1.0,4.1,4.5,4.2,,2016.0
